Sample	Species_rep	Species	TAD	Rel_abund
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_19	species_558	14.121256481924652	0.278024
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_21	species_544	1.6961789564659913	0.0333949
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_22	species_102	0.0	0
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_24	species_328	0.0	0
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_27	species_429	15.79634975440715	0.311003
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_28	species_559	63.440146107461494	1.24903
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_29	species_462	2.2354493971501643	0.0440122
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_30	species_431	0.0	0
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_31	species_504	3.7519765066295627	0.07387
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_32	species_798	249.29624784983838	4.90822
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_34	species_461	0.0	0
MOSAIC_PS122_424_425	FRAM18_4571_PB_K_metabat_bin_39	species_578	0.5713738156560109	0.0112494
MOSAIC_PS122_424_425	FRAM_EGC1617_bin0	species_809	5.290318180492618	0.104157
MOSAIC_PS122_424_425	FRAM_EGC1617_bin1	species_736	37.461381648256335	0.737551
MOSAIC_PS122_424_425	FRAM_EGC1617_bin10	species_791	2.224805468693186	0.0438026
MOSAIC_PS122_424_425	FRAM_EGC1617_bin11	species_723	40.75886636389807	0.802473
MOSAIC_PS122_424_425	FRAM_EGC1617_bin12	species_439	0.0	0
MOSAIC_PS122_424_425	FRAM_EGC1617_bin13	species_383	139.86923878424216	2.75379
MOSAIC_PS122_424_425	FRAM_EGC1617_bin14	species_358	25.952546606625187	0.510961
MOSAIC_PS122_424_425	FRAM_EGC1617_bin16	species_746	0.7601950373333446	0.0149669
MOSAIC_PS122_424_425	FRAM_EGC1617_bin17	species_800	119.3040240636446	2.34889
MOSAIC_PS122_424_425	FRAM_EGC1617_bin19	species_590	8.671715922819859	0.170731
MOSAIC_PS122_424_425	FRAM_EGC1617_bin2	species_290	5.300001176009951	0.104348
MOSAIC_PS122_424_425	FRAM_EGC1617_bin21	species_813	0.0	0
MOSAIC_PS122_424_425	FRAM_EGC1617_bin22	species_817	10.384631741884068	0.204456
MOSAIC_PS122_424_425	FRAM_EGC1617_bin23	species_773	20.376002389157826	0.401169
MOSAIC_PS122_424_425	FRAM_EGC1617_bin25	species_94	49.158595401018246	0.967849
MOSAIC_PS122_424_425	FRAM_EGC1617_bin27	species_434	0.0	0
MOSAIC_PS122_424_425	FRAM_EGC1617_bin31	species_111	2.1341104325023283	0.042017
MOSAIC_PS122_424_425	FRAM_EGC1617_bin32	species_783	0.9104406243740213	0.017925
MOSAIC_PS122_424_425	FRAM_EGC1617_bin35	species_742	44.23050566429193	0.870823
MOSAIC_PS122_424_425	FRAM_EGC1617_bin4	species_792	0.2488229719365725	0.0048989
MOSAIC_PS122_424_425	FRAM_EGC1617_bin41	species_660	0.9459121547456519	0.0186234
MOSAIC_PS122_424_425	FRAM_EGC1617_bin5	species_685	0.09647418753558118	0.00189941
MOSAIC_PS122_424_425	FRAM_EGC1617_bin7	species_322	100.15048572255792	1.97179
MOSAIC_PS122_424_425	FRAM_EGC1617_bin8	species_192	0.08738532176616808	0.00172047
MOSAIC_PS122_424_425	FRAM_EGC1617_bin9	species_662	0.6092290302097253	0.0119947
MOSAIC_PS122_424_425	mosaic_3300045738_10	species_62	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_102	species_630	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_105	species_694	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_11	species_575	0.07505281757289751	0.00147766
MOSAIC_PS122_424_425	mosaic_3300045738_110	species_275	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_114	species_661	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_115	species_169	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_116	species_115	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_117	species_155	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_118	species_55	0.19578984427298476	0.00385477
MOSAIC_PS122_424_425	mosaic_3300045738_119	species_788	27.98589448504614	0.550995
MOSAIC_PS122_424_425	mosaic_3300045738_120	species_283	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_125	species_717	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_126	species_227	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_128	species_141	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_129	species_99	27.106832046632547	0.533687
MOSAIC_PS122_424_425	mosaic_3300045738_130	species_625	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_131	species_190	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_132	species_194	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_134	species_634	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_137	species_8	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_139	species_223	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_14	species_692	5.342754759344114	0.10519
MOSAIC_PS122_424_425	mosaic_3300045738_141	species_287	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_145	species_664	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_158	species_759	0.1616421146964079	0.00318246
MOSAIC_PS122_424_425	mosaic_3300045738_16	species_210	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_161	species_267	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_163	species_152	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_164	species_163	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_169	species_707	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_17	species_699	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_172	species_624	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_173	species_635	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_176	species_802	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_177	species_203	0.31992779462130494	0.00629883
MOSAIC_PS122_424_425	mosaic_3300045738_178	species_620	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_179	species_643	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_18	species_440	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_180	species_658	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_186	species_228	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_19	species_184	0.15945942376022024	0.00313948
MOSAIC_PS122_424_425	mosaic_3300045738_190	species_147	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_192	species_640	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_193	species_725	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_195	species_567	0.09736210005630751	0.00191689
MOSAIC_PS122_424_425	mosaic_3300045738_196	species_697	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_197	species_229	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_198	species_270	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_199	species_21	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_200	species_641	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_206	species_743	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_207	species_253	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_208	species_112	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_21	species_696	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_210	species_751	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_212	species_367	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_213	species_200	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_214	species_259	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_215	species_171	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_217	species_268	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_218	species_716	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_22	species_142	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_220	species_265	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_221	species_245	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_222	species_739	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_224	species_150	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_226	species_633	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_25	species_573	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_28	species_15	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_30	species_629	0.011067977897672698	0.00021791
MOSAIC_PS122_424_425	mosaic_3300045738_31	species_23	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_35	species_191	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_37	species_159	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_38	species_221	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_40	species_260	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_42	species_622	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_45	species_803	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_53	species_281	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_56	species_702	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_57	species_254	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_66	species_148	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_67	species_149	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_69	species_695	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_7	species_760	0.07530592480437799	0.00148265
MOSAIC_PS122_424_425	mosaic_3300045738_70	species_95	1.0971718601207516	0.0216014
MOSAIC_PS122_424_425	mosaic_3300045738_71	species_400	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_73	species_386	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_76	species_570	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_80	species_597	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_81	species_121	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_83	species_408	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_84	species_698	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_85	species_690	0.6606718664069311	0.0130075
MOSAIC_PS122_424_425	mosaic_3300045738_86	species_615	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_87	species_68	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_88	species_126	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_9	species_220	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_91	species_151	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_93	species_294	0.0	0
MOSAIC_PS122_424_425	mosaic_3300045738_95	species_173	1.8517069418687189	0.036457
MOSAIC_PS122_424_425	mosaic_3300045738_99	species_320	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046103_1	species_619	83.2368647147087	1.63879
MOSAIC_PS122_424_425	mosaic_3300046103_134	species_384	14.66347779257846	0.288699
MOSAIC_PS122_424_425	mosaic_3300046103_35	species_371	41.61160896604539	0.819262
MOSAIC_PS122_424_425	mosaic_3300046103_37	species_37	13.524500111141707	0.266274
MOSAIC_PS122_424_425	mosaic_3300046103_61	species_818	13.477341670311395	0.265346
MOSAIC_PS122_424_425	mosaic_3300046103_63	species_325	139.58269027253476	2.74815
MOSAIC_PS122_424_425	mosaic_3300046103_77	species_232	33.06140746755166	0.650923
MOSAIC_PS122_424_425	mosaic_3300046103_88	species_272	9.078126999188997	0.178733
MOSAIC_PS122_424_425	mosaic_3300046103_89	species_730	13.62668627585159	0.268286
MOSAIC_PS122_424_425	mosaic_3300046103_93	species_449	9.031381787014572	0.177813
MOSAIC_PS122_424_425	mosaic_3300046450_154	species_216	56.953489792812235	1.12132
MOSAIC_PS122_424_425	mosaic_3300046450_17	species_78	0.47127072150583965	0.00927852
MOSAIC_PS122_424_425	mosaic_3300046450_21	species_263	2.856245925493076	0.0562346
MOSAIC_PS122_424_425	mosaic_3300046450_26	species_72	0.8786634158486692	0.0172994
MOSAIC_PS122_424_425	mosaic_3300046450_69	species_58	0.7885088340501784	0.0155244
MOSAIC_PS122_424_425	mosaic_3300046450_73	species_83	6.893048332152855	0.135712
MOSAIC_PS122_424_425	mosaic_3300046450_79	species_604	1.777264839030719	0.0349913
MOSAIC_PS122_424_425	mosaic_3300046450_83	species_396	1.7093426145002226	0.033654
MOSAIC_PS122_424_425	mosaic_3300046450_98	species_45	93.19744876801194	1.8349
MOSAIC_PS122_424_425	mosaic_3300046450_99	species_174	5.783090133018454	0.113859
MOSAIC_PS122_424_425	mosaic_3300046451_10	species_217	8.621802948155493	0.169749
MOSAIC_PS122_424_425	mosaic_3300046451_121	species_98	46.95714050738997	0.924506
MOSAIC_PS122_424_425	mosaic_3300046451_16	species_616	54.94198772341149	1.08171
MOSAIC_PS122_424_425	mosaic_3300046451_24	species_261	12.477435564966486	0.245659
MOSAIC_PS122_424_425	mosaic_3300046451_27	species_175	11.651223505031455	0.229393
MOSAIC_PS122_424_425	mosaic_3300046451_3	species_659	34.16269092865867	0.672605
MOSAIC_PS122_424_425	mosaic_3300046451_4	species_613	9.963910377231574	0.196172
MOSAIC_PS122_424_425	mosaic_3300046451_63	species_763	28.348129794258266	0.558126
MOSAIC_PS122_424_425	mosaic_3300046451_66	species_628	23.44850006728956	0.461661
MOSAIC_PS122_424_425	mosaic_3300046451_71	species_599	16.325328963076483	0.321418
MOSAIC_PS122_424_425	mosaic_3300046451_73	species_574	24.08404670520481	0.474174
MOSAIC_PS122_424_425	mosaic_3300046451_74	species_585	24.561358439447915	0.483571
MOSAIC_PS122_424_425	mosaic_3300046451_79	species_554	9.617039706391308	0.189343
MOSAIC_PS122_424_425	mosaic_3300046451_80	species_109	128.38118302192538	2.52761
MOSAIC_PS122_424_425	mosaic_3300046451_85	species_298	24.542303596950813	0.483196
MOSAIC_PS122_424_425	mosaic_3300046451_92	species_359	29.355675540738595	0.577963
MOSAIC_PS122_424_425	mosaic_3300046467_100	species_235	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_107	species_279	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_118	species_201	45.698493255094874	0.899726
MOSAIC_PS122_424_425	mosaic_3300046467_124	species_397	0.0475144063020149	0.000935478
MOSAIC_PS122_424_425	mosaic_3300046467_127	species_682	9.96546097471707	0.196203
MOSAIC_PS122_424_425	mosaic_3300046467_13	species_19	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_133	species_262	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_137	species_233	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_14	species_238	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_144	species_472	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_15	species_240	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_156	species_257	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_157	species_77	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_165	species_244	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_171	species_427	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_176	species_196	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_178	species_398	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_179	species_720	0.17662721477251736	0.00347749
MOSAIC_PS122_424_425	mosaic_3300046467_181	species_266	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_24	species_16	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_26	species_157	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_28	species_156	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_29	species_264	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_30	species_138	0.0029693878084737393	5.84622e-05
MOSAIC_PS122_424_425	mosaic_3300046467_31	species_342	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_40	species_118	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_43	species_122	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_48	species_295	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_58	species_394	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_6	species_66	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_61	species_341	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_62	species_249	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_63	species_170	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_64	species_20	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_67	species_648	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_68	species_727	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_69	species_313	0.00796171063514957	0.000156753
MOSAIC_PS122_424_425	mosaic_3300046467_71	species_202	0.2502371101289617	0.00492674
MOSAIC_PS122_424_425	mosaic_3300046467_77	species_14	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_84	species_125	0.9805768500664862	0.0193059
MOSAIC_PS122_424_425	mosaic_3300046467_90	species_224	0.0	0
MOSAIC_PS122_424_425	mosaic_3300046467_98	species_198	0.7717832360213632	0.0151951
MOSAIC_PS122_424_425	mosaic_3300046467_99	species_160	0.07505558340388688	0.00147772
MOSAIC_PS122_424_425	mosaic_3300046532_108	species_116	2.0564886355379928	0.0404888
MOSAIC_PS122_424_425	mosaic_3300046532_11	species_343	0.262655498945175	0.00517124
MOSAIC_PS122_424_425	mosaic_3300046532_12	species_399	0.025974492456361343	0.000511394
MOSAIC_PS122_424_425	mosaic_3300046532_14	species_379	1.6365210527339786	0.0322203
MOSAIC_PS122_424_425	mosaic_3300046532_145	species_496	174.17608280793294	3.42923
MOSAIC_PS122_424_425	mosaic_3300046532_157	species_258	1.3873987892834816	0.0273155
MOSAIC_PS122_424_425	mosaic_3300046532_16	species_627	2.89023113494405	0.0569037
MOSAIC_PS122_424_425	mosaic_3300046532_161	species_137	2.6292932658611807	0.0517663
MOSAIC_PS122_424_425	mosaic_3300046532_171	species_288	0.1675727486483653	0.00329922
MOSAIC_PS122_424_425	mosaic_3300046532_177	species_704	27.2155803803082	0.535828
MOSAIC_PS122_424_425	mosaic_3300046532_179	species_631	0.7671709944197886	0.0151043
MOSAIC_PS122_424_425	mosaic_3300046532_180	species_176	64.20654412337056	1.26412
MOSAIC_PS122_424_425	mosaic_3300046532_181	species_610	12.616373644479241	0.248395
MOSAIC_PS122_424_425	mosaic_3300046532_185	species_162	0.19793091011350078	0.00389692
MOSAIC_PS122_424_425	mosaic_3300046532_204	species_218	4.08854866118188	0.0804966
MOSAIC_PS122_424_425	mosaic_3300046532_208	species_721	1.6465266367707265	0.0324173
MOSAIC_PS122_424_425	mosaic_3300046532_209	species_276	1.4412196362004623	0.0283752
MOSAIC_PS122_424_425	mosaic_3300046532_21	species_608	4.4777646737364165	0.0881596
MOSAIC_PS122_424_425	mosaic_3300046532_212	species_101	26.237042647545046	0.516563
MOSAIC_PS122_424_425	mosaic_3300046532_213	species_237	0.698340735282643	0.0137491
MOSAIC_PS122_424_425	mosaic_3300046532_214	species_291	0.18055983408038934	0.00355492
MOSAIC_PS122_424_425	mosaic_3300046532_216	species_605	0.9682475704791456	0.0190631
MOSAIC_PS122_424_425	mosaic_3300046532_224	species_357	19.426552170979164	0.382476
MOSAIC_PS122_424_425	mosaic_3300046532_26	species_117	0.5210767294114951	0.0102591
MOSAIC_PS122_424_425	mosaic_3300046532_32	species_600	3.449910410183006	0.0679229
MOSAIC_PS122_424_425	mosaic_3300046532_37	species_435	0.6137362109697617	0.0120834
MOSAIC_PS122_424_425	mosaic_3300046532_43	species_673	9.871111095226523	0.194345
MOSAIC_PS122_424_425	mosaic_3300046532_54	species_231	0.8972966906333805	0.0176662
MOSAIC_PS122_424_425	mosaic_3300046532_55	species_586	1.4776360368146395	0.0290921
MOSAIC_PS122_424_425	mosaic_3300046532_59	species_621	2.336623838747193	0.0460041
MOSAIC_PS122_424_425	mosaic_3300046532_64	species_614	6.545184203446344	0.128864
MOSAIC_PS122_424_425	mosaic_3300046532_67	species_70	1.6436450351298433	0.0323606
MOSAIC_PS122_424_425	mosaic_3300046532_68	species_236	6.384943726374179	0.125709
MOSAIC_PS122_424_425	mosaic_3300046532_71	species_726	4.852056730228046	0.0955287
MOSAIC_PS122_424_425	mosaic_3300046532_76	species_401	6.02500341394347	0.118622
MOSAIC_PS122_424_425	mosaic_3300046532_85	species_728	7.765222044464997	0.152884
MOSAIC_PS122_424_425	mosaic_3300046532_89	species_225	1.7036282412829373	0.0335415
MOSAIC_PS122_424_425	mosaic_3300046532_93	species_123	2.7760513567037206	0.0546557
MOSAIC_PS122_424_425	mosaic_3300046532_95	species_84	7.307696316562029	0.143876
MOSAIC_PS122_424_425	mosaic_3300047668_106	species_476	18.56095419490667	0.365434
MOSAIC_PS122_424_425	mosaic_3300047668_112	species_623	27.874806040208266	0.548807
MOSAIC_PS122_424_425	mosaic_3300047668_50	species_700	71.99649374718835	1.41749
MOSAIC_PS122_424_425	mosaic_3300047668_52	species_750	32.11933229092485	0.632375
MOSAIC_PS122_424_425	mosaic_3300047668_70	species_172	23.268753069815997	0.458122
MOSAIC_PS122_424_425	mosaic_3300047668_73	species_587	11.832041804105598	0.232953
MOSAIC_PS122_424_425	mosaic_3300047668_74	species_165	20.804141184678254	0.409598
MOSAIC_PS122_424_425	mosaic_3300047668_75	species_292	17.084184530514644	0.336359
MOSAIC_PS122_424_425	mosaic_3300047668_76	species_754	14.395472581516072	0.283422
MOSAIC_PS122_424_425	mosaic_3300047669_141	species_612	17.280008826407315	0.340214
MOSAIC_PS122_424_425	mosaic_3300047669_15	species_100	30.293217919780215	0.596422
MOSAIC_PS122_424_425	mosaic_3300047669_19	species_395	8.656836998516244	0.170438
MOSAIC_PS122_424_425	mosaic_3300047669_20	species_166	3.5783657102025797	0.0704519
MOSAIC_PS122_424_425	mosaic_3300047669_3	species_314	8.443803286954049	0.166244
MOSAIC_PS122_424_425	mosaic_3300047669_49	species_226	3.4091690748014307	0.0671207
MOSAIC_PS122_424_425	mosaic_3300047669_65	species_789	10.943605096507744	0.215461
MOSAIC_PS122_424_425	TOA-bin-100	species_4	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1019	species_505	0.08381456376522842	0.00165017
MOSAIC_PS122_424_425	TOA-bin-1029	species_708	2.2560904250440124	0.0444186
MOSAIC_PS122_424_425	TOA-bin-103	species_516	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1034	species_794	0.003995447005683834	7.86636e-05
MOSAIC_PS122_424_425	TOA-bin-1045	species_533	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1049	species_582	0.0	0
MOSAIC_PS122_424_425	TOA-bin-105	species_103	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1053	species_243	0.0	0
MOSAIC_PS122_424_425	TOA-bin-106	species_35	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1063	species_180	0.15551379722111655	0.0030618
MOSAIC_PS122_424_425	TOA-bin-1087	species_97	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1089	species_197	0.0	0
MOSAIC_PS122_424_425	TOA-bin-11	species_124	0.13019160078329495	0.00256325
MOSAIC_PS122_424_425	TOA-bin-1109	species_657	0.692662299251617	0.0136373
MOSAIC_PS122_424_425	TOA-bin-111	species_63	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1114	species_79	0.2175797240230378	0.00428377
MOSAIC_PS122_424_425	TOA-bin-1118	species_503	0.0	0
MOSAIC_PS122_424_425	TOA-bin-113	species_814	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1131	species_710	0.03755648799270175	0.000739423
MOSAIC_PS122_424_425	TOA-bin-1137	species_831	0.0	0
MOSAIC_PS122_424_425	TOA-bin-115	species_47	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1151	species_44	2.090947357445523	0.0411672
MOSAIC_PS122_424_425	TOA-bin-116	species_592	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1175	species_350	1.0792012460190157	0.0212476
MOSAIC_PS122_424_425	TOA-bin-118	species_85	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1181	species_106	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1193	species_222	3.9241032396741593	0.0772589
MOSAIC_PS122_424_425	TOA-bin-1204	species_338	0.0	0
MOSAIC_PS122_424_425	TOA-bin-121	species_32	0.0005629764378299878	1.1084e-05
MOSAIC_PS122_424_425	TOA-bin-1218	species_780	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1227	species_693	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1229	species_286	0.0	0
MOSAIC_PS122_424_425	TOA-bin-123	species_772	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1235	species_738	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1243	species_89	1.1369102748990065	0.0223838
MOSAIC_PS122_424_425	TOA-bin-1244	species_506	0.5902483450792467	0.011621
MOSAIC_PS122_424_425	TOA-bin-1246	species_665	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1249	species_666	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1262	species_676	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1268	species_740	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1280	species_107	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1281	species_204	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1291	species_26	3.9978943920961236	0.0787117
MOSAIC_PS122_424_425	TOA-bin-1293	species_73	0.0	0
MOSAIC_PS122_424_425	TOA-bin-13	species_755	0.0	0
MOSAIC_PS122_424_425	TOA-bin-1305	species_650	0.0	0
